date,source,series_key,raw_value,value
2022-09-20,banxico,target_rate,8.5000,8.5
2022-09-21,banxico,target_rate,8.5000,8.5
2022-09-22,banxico,target_rate,8.5000,8.5
2022-09-23,banxico,target_rate,8.5000,8.5
2022-09-24,banxico,target_rate,8.5000,8.5
2022-09-26,banxico,target_rate,8.5000,8.5
2022-09-27,banxico,target_rate,8.5000,8.5
2022-09-28,banxico,target_rate,8.5000,8.5
2022-09-29,banxico,target_rate,8.5000,8.5
2022-09-30,banxico,target_rate,9.2500,9.25
2022-10-01,banxico,target_rate,9.2500,9.25
2022-10-02,banxico,target_rate,9.2500,9.25
2022-10-03,banxico,target_rate,9.2500,9.25
2022-10-04,banxico,target_rate,9.2500,9.25
2022-10-05,banxico,target_rate,9.2500,9.25
2022-10-06,banxico,target_rate,9.2500,9.25
2022-10-07,banxico,target_rate,9.2500,9.25
2022-10-08,banxico,target_rate,9.2500,9.25
2022-10-09,banxico,target_rate,9.2500,9.25
2022-10-10,banxico,target_rate,9.2500,9.25
2022-10-11,banxico,target_rate,9.2500,9.25
2022-10-12,banxico,target_rate,9.2500,9.25
2022-10-13,banxico,target_rate,9.2500,9.25
2022-10-14,banxico,target_rate,9.2500,9.25
2022-10-15,banxico,target_rate,9.2500,9.25
2022-10-16,banxico,target_rate,9.2500,9.25
2022-10-17,banxico,target_rate,9.2500,9.25
2022-10-18,banxico,target_rate,9.2500,9.25
2022-10-19,banxico,target_rate,9.2500,9.25
2022-10-20,banxico,target_rate,9.2500,9.25
2022-10-21,banxico,target_rate,9.2500,9.25
2022-10-22,banxico,target_rate,9.2500,9.25
2022-10-23,banxico,target_rate,9.2500,9.25
2022-10-24,banxico,target_rate,9.2500,9.25
2022-10-25,banxico,target_rate,9.2500,9.25
2022-10-26,banxico,target_rate,9.2500,9.25
2022-10-27,banxico,target_rate,9.2500,9.25
2022-10-28,banxico,target_rate,9.2500,9.25
2022-10-29,banxico,target_rate,9.2500,9.25
2022-10-30,banxico,target_rate,9.2500,9.25
2022-10-31,banxico,target_rate,9.2500,9.25
2022-11-01,banxico,target_rate,9.2500,9.25
2022-11-02,banxico,target_rate,9.2500,9.25
2022-11-03,banxico,target_rate,9.2500,9.25
2022-11-04,banxico,target_rate,9.2500,9.25
2022-11-05,banxico,target_rate,9.2500,9.25
2022-11-06,banxico,target_rate,9.2500,9.25
2022-11-07,banxico,target_rate,9.2500,9.25
2022-11-08,banxico,target_rate,9.2500,9.25
2022-11-09,banxico,target_rate,9.2500,9.25
2022-11-10,banxico,target_rate,9.2500,9.25
2022-11-11,banxico,target_rate,10.0000,10.0
2022-11-12,banxico,target_rate,10.0000,10.0
2022-11-13,banxico,target_rate,10.0000,10.0
2022-11-14,banxico,target_rate,10.0000,10.0
2022-11-15,banxico,target_rate,10.0000,10.0
2022-11-16,banxico,target_rate,10.0000,10.0
2022-11-17,banxico,target_rate,10.0000,10.0
2022-11-18,banxico,target_rate,10.0000,10.0
2022-11-19,banxico,target_rate,10.0000,10.0
2022-11-20,banxico,target_rate,10.0000,10.0
2022-11-21,banxico,target_rate,10.0000,10.0
2022-11-22,banxico,target_rate,10.0000,10.0
2022-11-23,banxico,target_rate,10.0000,10.0
2022-11-24,banxico,target_rate,10.0000,10.0
2022-11-25,banxico,target_rate,10.0000,10.0
2022-11-26,banxico,target_rate,10.0000,10.0
2022-11-27,banxico,target_rate,10.0000,10.0
2022-11-28,banxico,target_rate,10.0000,10.0
2022-11-29,banxico,target_rate,10.0000,10.0
2022-11-30,banxico,target_rate,10.0000,10.0
2022-12-01,banxico,target_rate,10.0000,10.0
2022-12-02,banxico,target_rate,10.0000,10.0
2022-12-03,banxico,target_rate,10.0000,10.0
2022-12-04,banxico,target_rate,10.0000,10.0
2022-12-05,banxico,target_rate,10.0000,10.0
2022-12-06,banxico,target_rate,10.0000,10.0
2022-12-07,banxico,target_rate,10.0000,10.0
2022-12-08,banxico,target_rate,10.0000,10.0
2022-12-09,banxico,target_rate,10.0000,10.0
2022-12-10,banxico,target_rate,10.0000,10.0
2022-12-11,banxico,target_rate,10.0000,10.0
2022-12-12,banxico,target_rate,10.0000,10.0
2022-12-13,banxico,target_rate,10.0000,10.0
2022-12-14,banxico,target_rate,10.0000,10.0
2022-12-15,banxico,target_rate,10.0000,10.0
2022-12-16,banxico,target_rate,10.5000,10.5
2022-12-17,banxico,target_rate,10.5000,10.5
2022-12-18,banxico,target_rate,10.5000,10.5
2022-12-19,banxico,target_rate,10.5000,10.5
2022-12-20,banxico,target_rate,10.5000,10.5
2022-12-21,banxico,target_rate,10.5000,10.5
2022-12-22,banxico,target_rate,10.5000,10.5
2022-12-23,banxico,target_rate,10.5000,10.5
2022-12-24,banxico,target_rate,10.5000,10.5
2022-12-25,banxico,target_rate,10.5000,10.5
2022-12-26,banxico,target_rate,10.5000,10.5
2022-12-27,banxico,target_rate,10.5000,10.5
2022-12-28,banxico,target_rate,10.5000,10.5
2022-12-29,banxico,target_rate,10.5000,10.5
2022-12-30,banxico,target_rate,10.5000,10.5
2022-12-31,banxico,target_rate,10.5000,10.5
2023-01-01,banxico,target_rate,10.5000,10.5
2023-01-02,banxico,target_rate,10.5000,10.5
2023-01-03,banxico,target_rate,10.5000,10.5
2023-01-04,banxico,target_rate,10.5000,10.5
2023-01-05,banxico,target_rate,10.5000,10.5
2023-01-06,banxico,target_rate,10.5000,10.5
2023-01-07,banxico,target_rate,10.5000,10.5
2023-01-08,banxico,target_rate,10.5000,10.5
2023-01-09,banxico,target_rate,10.5000,10.5
2023-01-10,banxico,target_rate,10.5000,10.5
2023-01-11,banxico,target_rate,10.5000,10.5
2023-01-12,banxico,target_rate,10.5000,10.5
2023-01-13,banxico,target_rate,10.5000,10.5
2023-01-14,banxico,target_rate,10.5000,10.5
2023-01-15,banxico,target_rate,10.5000,10.5
2023-01-16,banxico,target_rate,10.5000,10.5
2023-01-17,banxico,target_rate,10.5000,10.5
2023-01-18,banxico,target_rate,10.5000,10.5
2023-01-19,banxico,target_rate,10.5000,10.5
2023-01-20,banxico,target_rate,10.5000,10.5
2023-01-21,banxico,target_rate,10.5000,10.5
2023-01-22,banxico,target_rate,10.5000,10.5
2023-01-23,banxico,target_rate,10.5000,10.5
2023-01-24,banxico,target_rate,10.5000,10.5
2023-01-25,banxico,target_rate,10.5000,10.5
2023-01-26,banxico,target_rate,10.5000,10.5
2023-01-27,banxico,target_rate,10.5000,10.5
2023-01-28,banxico,target_rate,10.5000,10.5
2023-01-29,banxico,target_rate,10.5000,10.5
2023-01-30,banxico,target_rate,10.5000,10.5
2023-01-31,banxico,target_rate,10.5000,10.5
2023-02-01,banxico,target_rate,10.5000,10.5
2023-02-02,banxico,target_rate,10.5000,10.5
2023-02-03,banxico,target_rate,10.5000,10.5
2023-02-04,banxico,target_rate,10.5000,10.5
2023-02-05,banxico,target_rate,10.5000,10.5
2023-02-06,banxico,target_rate,10.5000,10.5
2023-02-07,banxico,target_rate,10.5000,10.5
2023-02-08,banxico,target_rate,10.5000,10.5
2023-02-09,banxico,target_rate,10.5000,10.5
2023-02-10,banxico,target_rate,11.0000,11.0
2023-02-11,banxico,target_rate,11.0000,11.0
2023-02-12,banxico,target_rate,11.0000,11.0
2023-02-13,banxico,target_rate,11.0000,11.0
2023-02-14,banxico,target_rate,11.0000,11.0
2023-02-15,banxico,target_rate,11.0000,11.0
2023-02-16,banxico,target_rate,11.0000,11.0
2023-02-17,banxico,target_rate,11.0000,11.0
2023-02-18,banxico,target_rate,11.0000,11.0
2023-02-19,banxico,target_rate,11.0000,11.0
2023-02-20,banxico,target_rate,11.0000,11.0
2023-02-21,banxico,target_rate,11.0000,11.0
2023-02-22,banxico,target_rate,11.0000,11.0
2023-02-23,banxico,target_rate,11.0000,11.0
2023-02-24,banxico,target_rate,11.0000,11.0
2023-02-25,banxico,target_rate,11.0000,11.0
2023-02-26,banxico,target_rate,11.0000,11.0
2023-02-27,banxico,target_rate,11.0000,11.0
2023-02-28,banxico,target_rate,11.0000,11.0
2023-03-01,banxico,target_rate,11.0000,11.0
2023-03-02,banxico,target_rate,11.0000,11.0
2023-03-03,banxico,target_rate,11.0000,11.0
2023-03-04,banxico,target_rate,11.0000,11.0
2023-03-05,banxico,target_rate,11.0000,11.0
2023-03-06,banxico,target_rate,11.0000,11.0
2023-03-07,banxico,target_rate,11.0000,11.0
2023-03-08,banxico,target_rate,11.0000,11.0
2023-03-09,banxico,target_rate,11.0000,11.0
2023-03-10,banxico,target_rate,11.0000,11.0
2023-03-11,banxico,target_rate,11.0000,11.0
2023-03-12,banxico,target_rate,11.0000,11.0
2023-03-13,banxico,target_rate,11.0000,11.0
2023-03-14,banxico,target_rate,11.0000,11.0
2023-03-15,banxico,target_rate,11.0000,11.0
2023-03-16,banxico,target_rate,11.0000,11.0
2023-03-17,banxico,target_rate,11.0000,11.0
2023-03-18,banxico,target_rate,11.0000,11.0
2023-03-19,banxico,target_rate,11.0000,11.0
2023-03-20,banxico,target_rate,11.0000,11.0
2023-03-21,banxico,target_rate,11.0000,11.0
2023-03-22,banxico,target_rate,11.0000,11.0
2023-03-23,banxico,target_rate,11.0000,11.0
2023-03-24,banxico,target_rate,11.0000,11.0
2023-03-25,banxico,target_rate,11.0000,11.0
2023-03-26,banxico,target_rate,11.0000,11.0
2023-03-27,banxico,target_rate,11.0000,11.0
2023-03-28,banxico,target_rate,11.0000,11.0
2023-03-29,banxico,target_rate,11.0000,11.0
2023-03-30,banxico,target_rate,11.0000,11.0
2023-03-31,banxico,target_rate,11.2500,11.25
2023-04-01,banxico,target_rate,11.2500,11.25
2023-04-02,banxico,target_rate,11.2500,11.25
2023-04-03,banxico,target_rate,11.2500,11.25
2023-04-04,banxico,target_rate,11.2500,11.25
2023-04-05,banxico,target_rate,11.2500,11.25
2023-04-06,banxico,target_rate,11.2500,11.25
2023-04-07,banxico,target_rate,11.2500,11.25
2023-04-08,banxico,target_rate,11.2500,11.25
2023-04-09,banxico,target_rate,11.2500,11.25
2023-04-10,banxico,target_rate,11.2500,11.25
2023-04-11,banxico,target_rate,11.2500,11.25
2023-04-12,banxico,target_rate,11.2500,11.25
2023-04-13,banxico,target_rate,11.2500,11.25
2023-04-14,banxico,target_rate,11.2500,11.25
2023-04-15,banxico,target_rate,11.2500,11.25
2023-04-16,banxico,target_rate,11.2500,11.25
2023-04-17,banxico,target_rate,11.2500,11.25
2023-04-18,banxico,target_rate,11.2500,11.25
2023-04-19,banxico,target_rate,11.2500,11.25
2023-04-20,banxico,target_rate,11.2500,11.25
2023-04-21,banxico,target_rate,11.2500,11.25
2023-04-22,banxico,target_rate,11.2500,11.25
2023-04-23,banxico,target_rate,11.2500,11.25
2023-04-24,banxico,target_rate,11.2500,11.25
2023-04-25,banxico,target_rate,11.2500,11.25
2023-04-26,banxico,target_rate,11.2500,11.25
2023-04-27,banxico,target_rate,11.2500,11.25
2023-04-28,banxico,target_rate,11.2500,11.25
2023-04-29,banxico,target_rate,11.2500,11.25
2023-04-30,banxico,target_rate,11.2500,11.25
2023-05-01,banxico,target_rate,11.2500,11.25
2023-05-02,banxico,target_rate,11.2500,11.25
2023-05-03,banxico,target_rate,11.2500,11.25
2023-05-04,banxico,target_rate,11.2500,11.25
2023-05-05,banxico,target_rate,11.2500,11.25
2023-05-06,banxico,target_rate,11.2500,11.25
2023-05-07,banxico,target_rate,11.2500,11.25
2023-05-08,banxico,target_rate,11.2500,11.25
2023-05-09,banxico,target_rate,11.2500,11.25
2023-05-10,banxico,target_rate,11.2500,11.25
2023-05-11,banxico,target_rate,11.2500,11.25
2023-05-12,banxico,target_rate,11.2500,11.25
2023-05-13,banxico,target_rate,11.2500,11.25
2023-05-14,banxico,target_rate,11.2500,11.25
2023-05-15,banxico,target_rate,11.2500,11.25
2023-05-16,banxico,target_rate,11.2500,11.25
2023-05-17,banxico,target_rate,11.2500,11.25
2023-05-18,banxico,target_rate,11.2500,11.25
2023-05-19,banxico,target_rate,11.2500,11.25
2023-05-20,banxico,target_rate,11.2500,11.25
2023-05-21,banxico,target_rate,11.2500,11.25
2023-05-22,banxico,target_rate,11.2500,11.25
2023-05-23,banxico,target_rate,11.2500,11.25
2023-05-24,banxico,target_rate,11.2500,11.25
2023-05-25,banxico,target_rate,11.2500,11.25
2023-05-26,banxico,target_rate,11.2500,11.25
2023-05-27,banxico,target_rate,11.2500,11.25
2023-05-28,banxico,target_rate,11.2500,11.25
2023-05-29,banxico,target_rate,11.2500,11.25
2023-05-30,banxico,target_rate,11.2500,11.25
2023-05-31,banxico,target_rate,11.2500,11.25
2023-06-01,banxico,target_rate,11.2500,11.25
2023-06-02,banxico,target_rate,11.2500,11.25
2023-06-03,banxico,target_rate,11.2500,11.25
2023-06-04,banxico,target_rate,11.2500,11.25
2023-06-05,banxico,target_rate,11.2500,11.25
2023-06-06,banxico,target_rate,11.2500,11.25
2023-06-07,banxico,target_rate,11.2500,11.25
2023-06-08,banxico,target_rate,11.2500,11.25
2023-06-09,banxico,target_rate,11.2500,11.25
2023-06-10,banxico,target_rate,11.2500,11.25
2023-06-11,banxico,target_rate,11.2500,11.25
2023-06-12,banxico,target_rate,11.2500,11.25
2023-06-13,banxico,target_rate,11.2500,11.25
2023-06-14,banxico,target_rate,11.2500,11.25
2023-06-15,banxico,target_rate,11.2500,11.25
2023-06-16,banxico,target_rate,11.2500,11.25
2023-06-17,banxico,target_rate,11.2500,11.25
2023-06-18,banxico,target_rate,11.2500,11.25
2023-06-19,banxico,target_rate,11.2500,11.25
2023-06-20,banxico,target_rate,11.2500,11.25
2023-06-21,banxico,target_rate,11.2500,11.25
2023-06-22,banxico,target_rate,11.2500,11.25
2023-06-23,banxico,target_rate,11.2500,11.25
2023-06-24,banxico,target_rate,11.2500,11.25
2023-06-25,banxico,target_rate,11.2500,11.25
2023-06-26,banxico,target_rate,11.2500,11.25
2023-06-27,banxico,target_rate,11.2500,11.25
2023-06-28,banxico,target_rate,11.2500,11.25
2023-06-29,banxico,target_rate,11.2500,11.25
2023-06-30,banxico,target_rate,11.2500,11.25
2023-07-01,banxico,target_rate,11.2500,11.25
2023-07-02,banxico,target_rate,11.2500,11.25
2023-07-03,banxico,target_rate,11.2500,11.25
2023-07-04,banxico,target_rate,11.2500,11.25
2023-07-05,banxico,target_rate,11.2500,11.25
2023-07-06,banxico,target_rate,11.2500,11.25
2023-07-07,banxico,target_rate,11.2500,11.25
2023-07-08,banxico,target_rate,11.2500,11.25
2023-07-09,banxico,target_rate,11.2500,11.25
2023-07-10,banxico,target_rate,11.2500,11.25
2023-07-11,banxico,target_rate,11.2500,11.25
2023-07-12,banxico,target_rate,11.2500,11.25
2023-07-13,banxico,target_rate,11.2500,11.25
2023-07-14,banxico,target_rate,11.2500,11.25
2023-07-15,banxico,target_rate,11.2500,11.25
2023-07-16,banxico,target_rate,11.2500,11.25
2023-07-17,banxico,target_rate,11.2500,11.25
2023-07-18,banxico,target_rate,11.2500,11.25
2023-07-19,banxico,target_rate,11.2500,11.25
2023-07-20,banxico,target_rate,11.2500,11.25
2023-07-21,banxico,target_rate,11.2500,11.25
2023-07-22,banxico,target_rate,11.2500,11.25
2023-07-23,banxico,target_rate,11.2500,11.25
2023-07-24,banxico,target_rate,11.2500,11.25
2023-07-25,banxico,target_rate,11.2500,11.25
2023-07-26,banxico,target_rate,11.2500,11.25
2023-07-27,banxico,target_rate,11.2500,11.25
2023-07-28,banxico,target_rate,11.2500,11.25
2023-07-29,banxico,target_rate,11.2500,11.25
2023-07-30,banxico,target_rate,11.2500,11.25
2023-07-31,banxico,target_rate,11.2500,11.25
2023-08-01,banxico,target_rate,11.2500,11.25
2023-08-02,banxico,target_rate,11.2500,11.25
2023-08-03,banxico,target_rate,11.2500,11.25
2023-08-04,banxico,target_rate,11.2500,11.25
2023-08-05,banxico,target_rate,11.2500,11.25
2023-08-06,banxico,target_rate,11.2500,11.25
2023-08-07,banxico,target_rate,11.2500,11.25
2023-08-08,banxico,target_rate,11.2500,11.25
2023-08-09,banxico,target_rate,11.2500,11.25
2023-08-10,banxico,target_rate,11.2500,11.25
2023-08-11,banxico,target_rate,11.2500,11.25
2023-08-12,banxico,target_rate,11.2500,11.25
2023-08-14,banxico,target_rate,11.2500,11.25
2023-08-15,banxico,target_rate,11.2500,11.25
2023-08-16,banxico,target_rate,11.2500,11.25
2023-08-17,banxico,target_rate,11.2500,11.25
2023-08-18,banxico,target_rate,11.2500,11.25
2023-08-19,banxico,target_rate,11.2500,11.25
2023-08-20,banxico,target_rate,11.2500,11.25
2023-08-21,banxico,target_rate,11.2500,11.25
2023-08-22,banxico,target_rate,11.2500,11.25
2023-08-23,banxico,target_rate,11.2500,11.25
2023-08-24,banxico,target_rate,11.2500,11.25
2023-08-25,banxico,target_rate,11.2500,11.25
2023-08-26,banxico,target_rate,11.2500,11.25
2023-08-27,banxico,target_rate,11.2500,11.25
2023-08-28,banxico,target_rate,11.2500,11.25
2023-08-29,banxico,target_rate,11.2500,11.25
2023-08-30,banxico,target_rate,11.2500,11.25
2023-08-31,banxico,target_rate,11.2500,11.25
2023-09-01,banxico,target_rate,11.2500,11.25
2023-09-02,banxico,target_rate,11.2500,11.25
2023-09-03,banxico,target_rate,11.2500,11.25
2023-09-04,banxico,target_rate,11.2500,11.25
2023-09-05,banxico,target_rate,11.2500,11.25
2023-09-06,banxico,target_rate,11.2500,11.25
2023-09-07,banxico,target_rate,11.2500,11.25
2023-09-08,banxico,target_rate,11.2500,11.25
2023-09-09,banxico,target_rate,11.2500,11.25
2023-09-10,banxico,target_rate,11.2500,11.25
2023-09-11,banxico,target_rate,11.2500,11.25
2023-09-12,banxico,target_rate,11.2500,11.25
2023-09-13,banxico,target_rate,11.2500,11.25
2023-09-14,banxico,target_rate,11.2500,11.25
2023-09-15,banxico,target_rate,11.2500,11.25
2023-09-16,banxico,target_rate,11.2500,11.25
2023-09-17,banxico,target_rate,11.2500,11.25
2023-09-18,banxico,target_rate,11.2500,11.25
2023-09-19,banxico,target_rate,11.2500,11.25
2023-09-20,banxico,target_rate,11.2500,11.25
2023-09-21,banxico,target_rate,11.2500,11.25
2023-09-22,banxico,target_rate,11.2500,11.25
2023-09-23,banxico,target_rate,11.2500,11.25
2023-09-24,banxico,target_rate,11.2500,11.25
2023-09-25,banxico,target_rate,11.2500,11.25
2023-09-26,banxico,target_rate,11.2500,11.25
2023-09-27,banxico,target_rate,11.2500,11.25
2023-09-28,banxico,target_rate,11.2500,11.25
2023-09-29,banxico,target_rate,11.2500,11.25
2023-09-30,banxico,target_rate,11.2500,11.25
2023-10-01,banxico,target_rate,11.2500,11.25
2023-10-02,banxico,target_rate,11.2500,11.25
2023-10-03,banxico,target_rate,11.2500,11.25
2023-10-04,banxico,target_rate,11.2500,11.25
2023-10-05,banxico,target_rate,11.2500,11.25
2023-10-06,banxico,target_rate,11.2500,11.25
2023-10-07,banxico,target_rate,11.2500,11.25
2023-10-08,banxico,target_rate,11.2500,11.25
2023-10-09,banxico,target_rate,11.2500,11.25
2023-10-10,banxico,target_rate,11.2500,11.25
2023-10-11,banxico,target_rate,11.2500,11.25
2023-10-12,banxico,target_rate,11.2500,11.25
2023-10-13,banxico,target_rate,11.2500,11.25
2023-10-14,banxico,target_rate,11.2500,11.25
2023-10-15,banxico,target_rate,11.2500,11.25
2023-10-16,banxico,target_rate,11.2500,11.25
2023-10-17,banxico,target_rate,11.2500,11.25
2023-10-18,banxico,target_rate,11.2500,11.25
2023-10-19,banxico,target_rate,11.2500,11.25
2023-10-20,banxico,target_rate,11.2500,11.25
2023-10-21,banxico,target_rate,11.2500,11.25
2023-10-22,banxico,target_rate,11.2500,11.25
2023-10-23,banxico,target_rate,11.2500,11.25
2023-10-24,banxico,target_rate,11.2500,11.25
2023-10-25,banxico,target_rate,11.2500,11.25
2023-10-26,banxico,target_rate,11.2500,11.25
2023-10-27,banxico,target_rate,11.2500,11.25
2023-10-28,banxico,target_rate,11.2500,11.25
2023-10-29,banxico,target_rate,11.2500,11.25
2023-10-30,banxico,target_rate,11.2500,11.25
2023-10-31,banxico,target_rate,11.2500,11.25
2023-11-01,banxico,target_rate,11.2500,11.25
2023-11-02,banxico,target_rate,11.2500,11.25
2023-11-03,banxico,target_rate,11.2500,11.25
2023-11-04,banxico,target_rate,11.2500,11.25
2023-11-05,banxico,target_rate,11.2500,11.25
2023-11-06,banxico,target_rate,11.2500,11.25
2023-11-07,banxico,target_rate,11.2500,11.25
2023-11-08,banxico,target_rate,11.2500,11.25
2023-11-09,banxico,target_rate,11.2500,11.25
2023-11-10,banxico,target_rate,11.2500,11.25
2023-11-11,banxico,target_rate,11.2500,11.25
2023-11-12,banxico,target_rate,11.2500,11.25
2023-11-13,banxico,target_rate,11.2500,11.25
2023-11-14,banxico,target_rate,11.2500,11.25
2023-11-15,banxico,target_rate,11.2500,11.25
2023-11-16,banxico,target_rate,11.2500,11.25
2023-11-17,banxico,target_rate,11.2500,11.25
2023-11-18,banxico,target_rate,11.2500,11.25
2023-11-19,banxico,target_rate,11.2500,11.25
2023-11-20,banxico,target_rate,11.2500,11.25
2023-11-21,banxico,target_rate,11.2500,11.25
2023-11-22,banxico,target_rate,11.2500,11.25
2023-11-23,banxico,target_rate,11.2500,11.25
2023-11-24,banxico,target_rate,11.2500,11.25
2023-11-25,banxico,target_rate,11.2500,11.25
2023-11-26,banxico,target_rate,11.2500,11.25
2023-11-27,banxico,target_rate,11.2500,11.25
2023-11-28,banxico,target_rate,11.2500,11.25
2023-11-29,banxico,target_rate,11.2500,11.25
2023-11-30,banxico,target_rate,11.2500,11.25
2023-12-01,banxico,target_rate,11.2500,11.25
2023-12-02,banxico,target_rate,11.2500,11.25
2023-12-03,banxico,target_rate,11.2500,11.25
2023-12-04,banxico,target_rate,11.2500,11.25
2023-12-05,banxico,target_rate,11.2500,11.25
2023-12-06,banxico,target_rate,11.2500,11.25
2023-12-07,banxico,target_rate,11.2500,11.25
2023-12-08,banxico,target_rate,11.2500,11.25
2023-12-09,banxico,target_rate,11.2500,11.25
2023-12-10,banxico,target_rate,11.2500,11.25
2023-12-11,banxico,target_rate,11.2500,11.25
2023-12-12,banxico,target_rate,11.2500,11.25
2023-12-13,banxico,target_rate,11.2500,11.25
2023-12-14,banxico,target_rate,11.2500,11.25
2023-12-15,banxico,target_rate,11.2500,11.25
2023-12-16,banxico,target_rate,11.2500,11.25
2023-12-17,banxico,target_rate,11.2500,11.25
2023-12-18,banxico,target_rate,11.2500,11.25
2023-12-19,banxico,target_rate,11.2500,11.25
2023-12-20,banxico,target_rate,11.2500,11.25
2023-12-21,banxico,target_rate,11.2500,11.25
2023-12-22,banxico,target_rate,11.2500,11.25
2023-12-23,banxico,target_rate,11.2500,11.25
2023-12-24,banxico,target_rate,11.2500,11.25
2023-12-25,banxico,target_rate,11.2500,11.25
2023-12-26,banxico,target_rate,11.2500,11.25
2023-12-27,banxico,target_rate,11.2500,11.25
2023-12-28,banxico,target_rate,11.2500,11.25
2023-12-29,banxico,target_rate,11.2500,11.25
2023-12-30,banxico,target_rate,11.2500,11.25
2023-12-31,banxico,target_rate,11.2500,11.25
2024-01-01,banxico,target_rate,11.2500,11.25
2024-01-02,banxico,target_rate,11.2500,11.25
2024-01-03,banxico,target_rate,11.2500,11.25
2024-01-04,banxico,target_rate,11.2500,11.25
2024-01-05,banxico,target_rate,11.2500,11.25
2024-01-06,banxico,target_rate,11.2500,11.25
2024-01-07,banxico,target_rate,11.2500,11.25
2024-01-08,banxico,target_rate,11.2500,11.25
2024-01-09,banxico,target_rate,11.2500,11.25
2024-01-10,banxico,target_rate,11.2500,11.25
2024-01-11,banxico,target_rate,11.2500,11.25
2024-01-12,banxico,target_rate,11.2500,11.25
2024-01-13,banxico,target_rate,11.2500,11.25
2024-01-14,banxico,target_rate,11.2500,11.25
2024-01-15,banxico,target_rate,11.2500,11.25
2024-01-16,banxico,target_rate,11.2500,11.25
2024-01-17,banxico,target_rate,11.2500,11.25
2024-01-18,banxico,target_rate,11.2500,11.25
2024-01-19,banxico,target_rate,11.2500,11.25
2024-01-20,banxico,target_rate,11.2500,11.25
2024-01-21,banxico,target_rate,11.2500,11.25
2024-01-22,banxico,target_rate,11.2500,11.25
2024-01-23,banxico,target_rate,11.2500,11.25
2024-01-24,banxico,target_rate,11.2500,11.25
2024-01-25,banxico,target_rate,11.2500,11.25
2024-01-26,banxico,target_rate,11.2500,11.25
2024-01-27,banxico,target_rate,11.2500,11.25
2024-01-28,banxico,target_rate,11.2500,11.25
2024-01-29,banxico,target_rate,11.2500,11.25
2024-01-30,banxico,target_rate,11.2500,11.25
2024-01-31,banxico,target_rate,11.2500,11.25
2024-02-01,banxico,target_rate,11.2500,11.25
2024-02-02,banxico,target_rate,11.2500,11.25
2024-02-03,banxico,target_rate,11.2500,11.25
2024-02-04,banxico,target_rate,11.2500,11.25
2024-02-05,banxico,target_rate,11.2500,11.25
2024-02-06,banxico,target_rate,11.2500,11.25
2024-02-07,banxico,target_rate,11.2500,11.25
2024-02-08,banxico,target_rate,11.2500,11.25
2024-02-09,banxico,target_rate,11.2500,11.25
2024-02-10,banxico,target_rate,11.2500,11.25
2024-02-11,banxico,target_rate,11.2500,11.25
2024-02-12,banxico,target_rate,11.2500,11.25
2024-02-13,banxico,target_rate,11.2500,11.25
2024-02-14,banxico,target_rate,11.2500,11.25
2024-02-15,banxico,target_rate,11.2500,11.25
2024-02-16,banxico,target_rate,11.2500,11.25
2024-02-17,banxico,target_rate,11.2500,11.25
2024-02-18,banxico,target_rate,11.2500,11.25
2024-02-19,banxico,target_rate,11.2500,11.25
2024-02-20,banxico,target_rate,11.2500,11.25
2024-02-21,banxico,target_rate,11.2500,11.25
2024-02-22,banxico,target_rate,11.2500,11.25
2024-02-23,banxico,target_rate,11.2500,11.25
2024-02-24,banxico,target_rate,11.2500,11.25
2024-02-25,banxico,target_rate,11.2500,11.25
2024-02-26,banxico,target_rate,11.2500,11.25
2024-02-27,banxico,target_rate,11.2500,11.25
2024-02-28,banxico,target_rate,11.2500,11.25
2024-02-29,banxico,target_rate,11.2500,11.25
2024-03-01,banxico,target_rate,11.2500,11.25
2024-03-02,banxico,target_rate,11.2500,11.25
2024-03-03,banxico,target_rate,11.2500,11.25
2024-03-04,banxico,target_rate,11.2500,11.25
2024-03-05,banxico,target_rate,11.2500,11.25
2024-03-06,banxico,target_rate,11.2500,11.25
2024-03-07,banxico,target_rate,11.2500,11.25
2024-03-08,banxico,target_rate,11.2500,11.25
2024-03-09,banxico,target_rate,11.2500,11.25
2024-03-10,banxico,target_rate,11.2500,11.25
2024-03-11,banxico,target_rate,11.2500,11.25
2024-03-12,banxico,target_rate,11.2500,11.25
2024-03-13,banxico,target_rate,11.2500,11.25
2024-03-14,banxico,target_rate,11.2500,11.25
2024-03-15,banxico,target_rate,11.2500,11.25
2024-03-16,banxico,target_rate,11.2500,11.25
2024-03-17,banxico,target_rate,11.2500,11.25
2024-03-18,banxico,target_rate,11.2500,11.25
2024-03-19,banxico,target_rate,11.2500,11.25
2024-03-20,banxico,target_rate,11.2500,11.25
2024-03-21,banxico,target_rate,11.2500,11.25
2024-03-22,banxico,target_rate,11.0000,11.0
2024-03-23,banxico,target_rate,11.0000,11.0
2024-03-24,banxico,target_rate,11.0000,11.0
2024-03-25,banxico,target_rate,11.0000,11.0
2024-03-26,banxico,target_rate,11.0000,11.0
2024-03-27,banxico,target_rate,11.0000,11.0
2024-03-28,banxico,target_rate,11.0000,11.0
2024-03-29,banxico,target_rate,11.0000,11.0
2024-03-30,banxico,target_rate,11.0000,11.0
2024-03-31,banxico,target_rate,11.0000,11.0
2024-04-01,banxico,target_rate,11.0000,11.0
2024-04-02,banxico,target_rate,11.0000,11.0
